bank_txn_id,bank_date,evidence_category,category,override_applied,override_to_category,amount_cents,amount,debit_account,debit_reason,journal_entry_id
1048,2024-09-05,REIMBURSEMENT,REIMBURSEMENT,0,,8294,82.94,2400,clear_due_to_shareholder,BANK_DEBIT_1048
1049,2024-09-05,UNCLASSIFIED,UNCLASSIFIED,0,,33640,336.40,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_1049
1038,2024-09-09,REIMBURSEMENT,REIMBURSEMENT,0,,2240,22.40,2400,clear_due_to_shareholder,BANK_DEBIT_1038
1039,2024-09-09,UNCLASSIFIED,UNCLASSIFIED,0,,1442,14.42,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_1039
1040,2024-09-09,UNCLASSIFIED,UNCLASSIFIED,0,,3845,38.45,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_1040
1041,2024-09-09,REIMBURSEMENT,REIMBURSEMENT,0,,7178,71.78,2400,clear_due_to_shareholder,BANK_DEBIT_1041
1042,2024-09-09,RENT_REIMBURSEMENT,RENT_REIMBURSEMENT,0,,128250,1282.50,2400,clear_due_to_shareholder,BANK_DEBIT_1042
1043,2024-09-09,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,6886,68.86,2000,clear_net_pay_payable,BANK_DEBIT_1043
1044,2024-09-09,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,26582,265.82,2000,clear_net_pay_payable,BANK_DEBIT_1044
1045,2024-09-09,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,30745,307.45,2000,clear_net_pay_payable,BANK_DEBIT_1045
1036,2024-09-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,41229,412.29,2000,clear_net_pay_payable,BANK_DEBIT_1036
1026,2024-09-16,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,13468,134.68,2000,clear_net_pay_payable,BANK_DEBIT_1026
1027,2024-09-16,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,20146,201.46,2000,clear_net_pay_payable,BANK_DEBIT_1027
1028,2024-09-16,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7751,77.51,2000,clear_net_pay_payable,BANK_DEBIT_1028
1029,2024-09-16,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7884,78.84,2000,clear_net_pay_payable,BANK_DEBIT_1029
1019,2024-09-18,REIMBURSEMENT,REIMBURSEMENT,0,,8622,86.22,2400,clear_due_to_shareholder,BANK_DEBIT_1019
1020,2024-09-18,UNCLASSIFIED,UNCLASSIFIED,0,,32165,321.65,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_1020
1021,2024-09-18,UNCLASSIFIED,UNCLASSIFIED,0,,24844,248.44,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_1021
1022,2024-09-18,UNCLASSIFIED,UNCLASSIFIED,0,,15935,159.35,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_1022
1023,2024-09-18,UNCLASSIFIED,UNCLASSIFIED,0,,3044,30.44,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_1023
1024,2024-09-18,UNCLASSIFIED,UNCLASSIFIED,0,,6303,63.03,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_1024
1012,2024-09-20,REIMBURSEMENT,REIMBURSEMENT,0,,11270,112.70,2400,clear_due_to_shareholder,BANK_DEBIT_1012
1013,2024-09-20,REIMBURSEMENT,REIMBURSEMENT,0,,3314,33.14,2400,clear_due_to_shareholder,BANK_DEBIT_1013
1014,2024-09-20,REIMBURSEMENT,REIMBURSEMENT,0,,37681,376.81,2400,clear_due_to_shareholder,BANK_DEBIT_1014
1015,2024-09-20,REIMBURSEMENT,REIMBURSEMENT,0,,174220,1742.20,2400,clear_due_to_shareholder,BANK_DEBIT_1015
1003,2024-09-23,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7319,73.19,2000,clear_net_pay_payable,BANK_DEBIT_1003
1004,2024-09-23,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,40997,409.97,2000,clear_net_pay_payable,BANK_DEBIT_1004
1005,2024-09-23,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,19809,198.09,2000,clear_net_pay_payable,BANK_DEBIT_1005
1006,2024-09-23,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,14285,142.85,2000,clear_net_pay_payable,BANK_DEBIT_1006
1007,2024-09-23,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,6443,64.43,2000,clear_net_pay_payable,BANK_DEBIT_1007
1008,2024-09-23,REIMBURSEMENT,REIMBURSEMENT,0,,2932,29.32,2400,clear_due_to_shareholder,BANK_DEBIT_1008
1009,2024-09-23,UNCLASSIFIED,UNCLASSIFIED,0,,33442,334.42,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_1009
995,2024-09-27,UNCLASSIFIED,UNCLASSIFIED,0,,178197,1781.97,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_995
996,2024-09-27,UNCLASSIFIED,UNCLASSIFIED,0,,111445,1114.45,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_996
997,2024-09-27,CHANGE_FLOAT,CHANGE_FLOAT,0,,20000,200.00,1070,cash_float,BANK_DEBIT_997
998,2024-09-27,CHANGE_FLOAT,CHANGE_FLOAT,0,,10000,100.00,1070,cash_float,BANK_DEBIT_998
980,2024-10-01,UNCLASSIFIED,UNCLASSIFIED,0,,80755,807.55,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_980
981,2024-10-01,REIMBURSEMENT,REIMBURSEMENT,0,,8697,86.97,2400,clear_due_to_shareholder,BANK_DEBIT_981
982,2024-10-01,UNCLASSIFIED,UNCLASSIFIED,0,,35522,355.22,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_982
983,2024-10-01,REIMBURSEMENT,REIMBURSEMENT,0,,8318,83.18,2400,clear_due_to_shareholder,BANK_DEBIT_983
984,2024-10-01,REIMBURSEMENT,REIMBURSEMENT,0,,6604,66.04,2400,clear_due_to_shareholder,BANK_DEBIT_984
985,2024-10-01,UNCLASSIFIED,UNCLASSIFIED,0,,13054,130.54,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_985
986,2024-10-01,UNCLASSIFIED,UNCLASSIFIED,0,,9198,91.98,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_986
988,2024-10-01,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,9049,90.49,2000,clear_net_pay_payable,BANK_DEBIT_988
989,2024-10-01,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,31840,318.40,2000,clear_net_pay_payable,BANK_DEBIT_989
990,2024-10-01,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7319,73.19,2000,clear_net_pay_payable,BANK_DEBIT_990
991,2024-10-01,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,25925,259.25,2000,clear_net_pay_payable,BANK_DEBIT_991
975,2024-10-02,UNCLASSIFIED,UNCLASSIFIED,0,,5633,56.33,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_975
976,2024-10-02,REIMBURSEMENT,REIMBURSEMENT,0,,96858,968.58,2400,clear_due_to_shareholder,BANK_DEBIT_976
977,2024-10-02,REIMBURSEMENT,REIMBURSEMENT,0,,18367,183.67,2400,clear_due_to_shareholder,BANK_DEBIT_977
959,2024-10-07,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,73776,737.76,2000,clear_net_pay_payable,BANK_DEBIT_959
960,2024-10-07,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7319,73.19,2000,clear_net_pay_payable,BANK_DEBIT_960
961,2024-10-07,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,36334,363.34,2000,clear_net_pay_payable,BANK_DEBIT_961
962,2024-10-07,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,17840,178.40,2000,clear_net_pay_payable,BANK_DEBIT_962
963,2024-10-07,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,6336,63.36,2000,clear_net_pay_payable,BANK_DEBIT_963
966,2024-10-07,UNCLASSIFIED,UNCLASSIFIED,0,,208323,2083.23,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_966
967,2024-10-07,UNCLASSIFIED,UNCLASSIFIED,0,,1576,15.76,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_967
968,2024-10-07,UNCLASSIFIED,UNCLASSIFIED,0,,93233,932.33,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_968
969,2024-10-07,REIMBURSEMENT,REIMBURSEMENT,0,,15289,152.89,2400,clear_due_to_shareholder,BANK_DEBIT_969
970,2024-10-07,REIMBURSEMENT,REIMBURSEMENT,0,,4550,45.50,2400,clear_due_to_shareholder,BANK_DEBIT_970
971,2024-10-07,UNCLASSIFIED,UNCLASSIFIED,0,,27541,275.41,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_971
951,2024-10-11,UNCLASSIFIED,UNCLASSIFIED,0,,4955,49.55,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_951
952,2024-10-11,UNCLASSIFIED,UNCLASSIFIED,0,,53107,531.07,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_952
953,2024-10-11,REIMBURSEMENT,REIMBURSEMENT,0,,11851,118.51,2400,clear_due_to_shareholder,BANK_DEBIT_953
954,2024-10-11,REIMBURSEMENT,REIMBURSEMENT,0,,146280,1462.80,2410,clear_due_to_shareholder,BANK_DEBIT_954
942,2024-10-15,REIMBURSEMENT,REIMBURSEMENT,0,,5689,56.89,2400,clear_due_to_shareholder,BANK_DEBIT_942
943,2024-10-15,REIMBURSEMENT,REIMBURSEMENT,0,,7313,73.13,2400,clear_due_to_shareholder,BANK_DEBIT_943
944,2024-10-15,REIMBURSEMENT,REIMBURSEMENT,0,,3433,34.33,2400,clear_due_to_shareholder,BANK_DEBIT_944
945,2024-10-15,UNCLASSIFIED,UNCLASSIFIED,0,,13041,130.41,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_945
946,2024-10-15,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,14236,142.36,2000,clear_net_pay_payable,BANK_DEBIT_946
947,2024-10-15,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,11642,116.42,2000,clear_net_pay_payable,BANK_DEBIT_947
948,2024-10-15,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,25399,253.99,2000,clear_net_pay_payable,BANK_DEBIT_948
949,2024-10-15,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,20283,202.83,2000,clear_net_pay_payable,BANK_DEBIT_949
920,2024-10-21,UNCLASSIFIED,UNCLASSIFIED,0,,186909,1869.09,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_920
921,2024-10-21,UNCLASSIFIED,UNCLASSIFIED,0,,32288,322.88,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_921
922,2024-10-21,REIMBURSEMENT,REIMBURSEMENT,0,,5924,59.24,2400,clear_due_to_shareholder,BANK_DEBIT_922
923,2024-10-21,REIMBURSEMENT,REIMBURSEMENT,0,,1943,19.43,2400,clear_due_to_shareholder,BANK_DEBIT_923
924,2024-10-21,UNCLASSIFIED,UNCLASSIFIED,0,,29471,294.71,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_924
925,2024-10-21,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,89945,899.45,2000,clear_net_pay_payable,BANK_DEBIT_925
926,2024-10-21,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7319,73.19,2000,clear_net_pay_payable,BANK_DEBIT_926
927,2024-10-21,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,17407,174.07,2000,clear_net_pay_payable,BANK_DEBIT_927
928,2024-10-21,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,42148,421.48,2000,clear_net_pay_payable,BANK_DEBIT_928
929,2024-10-21,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,18705,187.05,2000,clear_net_pay_payable,BANK_DEBIT_929
909,2024-10-22,HST_REIMBURSEMENT,HST_REIMBURSEMENT,0,,300000,3000.00,2400,clear_due_to_shareholder,BANK_DEBIT_909
910,2024-10-22,REIMBURSEMENT,REIMBURSEMENT,0,,16935,169.35,2400,clear_due_to_shareholder,BANK_DEBIT_910
911,2024-10-22,REIMBURSEMENT,REIMBURSEMENT,0,,2310,23.10,2400,clear_due_to_shareholder,BANK_DEBIT_911
912,2024-10-22,REIMBURSEMENT,REIMBURSEMENT,0,,6416,64.16,2400,clear_due_to_shareholder,BANK_DEBIT_912
913,2024-10-22,REIMBURSEMENT,REIMBURSEMENT,0,,1493,14.93,2400,clear_due_to_shareholder,BANK_DEBIT_913
914,2024-10-22,REIMBURSEMENT,REIMBURSEMENT,0,,4286,42.86,2400,clear_due_to_shareholder,BANK_DEBIT_914
915,2024-10-22,REIMBURSEMENT,REIMBURSEMENT,0,,1159,11.59,2400,clear_due_to_shareholder,BANK_DEBIT_915
916,2024-10-22,REIMBURSEMENT,REIMBURSEMENT,0,,3033,30.33,2400,clear_due_to_shareholder,BANK_DEBIT_916
917,2024-10-22,REIMBURSEMENT,REIMBURSEMENT,0,,2528,25.28,2400,clear_due_to_shareholder,BANK_DEBIT_917
918,2024-10-22,UNCLASSIFIED,UNCLASSIFIED,0,,23691,236.91,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_918
903,2024-10-24,REIMBURSEMENT,REIMBURSEMENT,0,,48959,489.59,2410,clear_due_to_shareholder,BANK_DEBIT_903
904,2024-10-24,REIMBURSEMENT,REIMBURSEMENT,0,,132347,1323.47,2400,clear_due_to_shareholder,BANK_DEBIT_904
905,2024-10-24,REIMBURSEMENT,REIMBURSEMENT,0,,20000,200.00,2400,clear_due_to_shareholder,BANK_DEBIT_905
906,2024-10-24,UNCLASSIFIED,UNCLASSIFIED,0,,147283,1472.83,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_906
887,2024-10-28,UNCLASSIFIED,UNCLASSIFIED,0,,47932,479.32,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_887
888,2024-10-28,REIMBURSEMENT,REIMBURSEMENT,0,,22032,220.32,2400,clear_due_to_shareholder,BANK_DEBIT_888
889,2024-10-28,UNCLASSIFIED,UNCLASSIFIED,0,,9302,93.02,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_889
890,2024-10-28,REIMBURSEMENT,REIMBURSEMENT,0,,6419,64.19,2400,clear_due_to_shareholder,BANK_DEBIT_890
891,2024-10-28,UNCLASSIFIED,UNCLASSIFIED,0,,7830,78.30,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_891
892,2024-10-28,UNCLASSIFIED,UNCLASSIFIED,0,,2200,22.00,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_892
893,2024-10-28,REIMBURSEMENT,REIMBURSEMENT,0,,7338,73.38,2400,clear_due_to_shareholder,BANK_DEBIT_893
894,2024-10-28,REIMBURSEMENT,REIMBURSEMENT,0,,54393,543.93,2410,clear_due_to_shareholder,BANK_DEBIT_894
895,2024-10-28,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,32965,329.65,2000,clear_net_pay_payable,BANK_DEBIT_895
896,2024-10-28,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,34943,349.43,2000,clear_net_pay_payable,BANK_DEBIT_896
897,2024-10-28,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,12507,125.07,2000,clear_net_pay_payable,BANK_DEBIT_897
898,2024-10-28,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,19137,191.37,2000,clear_net_pay_payable,BANK_DEBIT_898
864,2024-11-04,REIMBURSEMENT,REIMBURSEMENT,0,,12649,126.49,2400,clear_due_to_shareholder,BANK_DEBIT_864
865,2024-11-04,UNCLASSIFIED,UNCLASSIFIED,0,,27478,274.78,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_865
866,2024-11-04,UNCLASSIFIED,UNCLASSIFIED,0,,10590,105.90,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_866
867,2024-11-04,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,38934,389.34,2000,clear_net_pay_payable,BANK_DEBIT_867
868,2024-11-04,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,88631,886.31,2000,clear_net_pay_payable,BANK_DEBIT_868
869,2024-11-04,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,26846,268.46,2000,clear_net_pay_payable,BANK_DEBIT_869
870,2024-11-04,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,24085,240.85,2000,clear_net_pay_payable,BANK_DEBIT_870
872,2024-11-04,UNCLASSIFIED,UNCLASSIFIED,0,,3223,32.23,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_872
873,2024-11-04,UNCLASSIFIED,UNCLASSIFIED,0,,62763,627.63,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_873
874,2024-11-04,UNCLASSIFIED,UNCLASSIFIED,0,,167289,1672.89,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_874
875,2024-11-04,REIMBURSEMENT,REIMBURSEMENT,0,,4625,46.25,2400,clear_due_to_shareholder,BANK_DEBIT_875
876,2024-11-04,REIMBURSEMENT,REIMBURSEMENT,0,,12338,123.38,2400,clear_due_to_shareholder,BANK_DEBIT_876
856,2024-11-06,REIMBURSEMENT,REIMBURSEMENT,0,,50456,504.56,2400,clear_due_to_shareholder,BANK_DEBIT_856
857,2024-11-06,REIMBURSEMENT,REIMBURSEMENT,0,,10699,106.99,2400,clear_due_to_shareholder,BANK_DEBIT_857
858,2024-11-06,UNCLASSIFIED,UNCLASSIFIED,0,,3274,32.74,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_858
859,2024-11-06,REIMBURSEMENT,REIMBURSEMENT,0,,5697,56.97,2400,clear_due_to_shareholder,BANK_DEBIT_859
860,2024-11-06,REIMBURSEMENT,REIMBURSEMENT,0,,1198,11.98,2400,clear_due_to_shareholder,BANK_DEBIT_860
839,2024-11-12,UNCLASSIFIED,UNCLASSIFIED,0,,55087,550.87,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_839
840,2024-11-12,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,36737,367.37,2000,clear_net_pay_payable,BANK_DEBIT_840
841,2024-11-12,UNCLASSIFIED,UNCLASSIFIED,0,,57059,570.59,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_841
842,2024-11-12,UNCLASSIFIED,UNCLASSIFIED,0,,6203,62.03,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_842
843,2024-11-12,REIMBURSEMENT,REIMBURSEMENT,0,,3011,30.11,2400,clear_due_to_shareholder,BANK_DEBIT_843
844,2024-11-12,UNCLASSIFIED,UNCLASSIFIED,0,,10626,106.26,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_844
845,2024-11-12,REIMBURSEMENT,REIMBURSEMENT,0,,3144,31.44,2400,clear_due_to_shareholder,BANK_DEBIT_845
846,2024-11-12,UNCLASSIFIED,UNCLASSIFIED,0,,27908,279.08,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_846
847,2024-11-12,REIMBURSEMENT,REIMBURSEMENT,0,,10112,101.12,2400,clear_due_to_shareholder,BANK_DEBIT_847
848,2024-11-12,REIMBURSEMENT,REIMBURSEMENT,0,,3399,33.99,2400,clear_due_to_shareholder,BANK_DEBIT_848
849,2024-11-12,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,8183,81.83,2000,clear_net_pay_payable,BANK_DEBIT_849
850,2024-11-12,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,21251,212.51,2000,clear_net_pay_payable,BANK_DEBIT_850
851,2024-11-12,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,27984,279.84,2000,clear_net_pay_payable,BANK_DEBIT_851
834,2024-11-13,GST_HST_REMIT,GST_HST_REMIT,0,,306477,3064.77,2200,hst_payment,BANK_DEBIT_834
835,2024-11-13,GST_HST_REMIT,GST_HST_REMIT,0,,377416,3774.16,2200,hst_payment,BANK_DEBIT_835
817,2024-11-18,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,9362,93.62,2000,clear_net_pay_payable,BANK_DEBIT_817
818,2024-11-18,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,42137,421.37,2000,clear_net_pay_payable,BANK_DEBIT_818
819,2024-11-18,REIMBURSEMENT,REIMBURSEMENT,0,,10498,104.98,2400,clear_due_to_shareholder,BANK_DEBIT_819
820,2024-11-18,REIMBURSEMENT,REIMBURSEMENT,0,,11773,117.73,2400,clear_due_to_shareholder,BANK_DEBIT_820
821,2024-11-18,UNCLASSIFIED,UNCLASSIFIED,0,,109096,1090.96,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_821
822,2024-11-18,UNCLASSIFIED,UNCLASSIFIED,0,,25176,251.76,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_822
823,2024-11-18,UNCLASSIFIED,UNCLASSIFIED,0,,8984,89.84,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_823
824,2024-11-18,UNCLASSIFIED,UNCLASSIFIED,0,,178776,1787.76,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_824
826,2024-11-18,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,17696,176.96,2000,clear_net_pay_payable,BANK_DEBIT_826
827,2024-11-18,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,17696,176.96,2000,clear_net_pay_payable,BANK_DEBIT_827
828,2024-11-18,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,25837,258.37,2000,clear_net_pay_payable,BANK_DEBIT_828
830,2024-11-18,DUCKS_REVENUE_RETURN,DUCKS_REVENUE_RETURN,0,,40200,402.00,4900,contra_revenue_ducks_ticket_remit,BANK_DEBIT_830
814,2024-11-19,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,77921,779.21,2000,clear_net_pay_payable,BANK_DEBIT_814
807,2024-11-25,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,24041,240.41,2000,clear_net_pay_payable,BANK_DEBIT_807
808,2024-11-25,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,18177,181.77,2000,clear_net_pay_payable,BANK_DEBIT_808
802,2024-11-27,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,6336,63.36,2000,clear_net_pay_payable,BANK_DEBIT_802
803,2024-11-27,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,14236,142.36,2000,clear_net_pay_payable,BANK_DEBIT_803
798,2024-11-29,GST_HST_REMIT,GST_HST_REMIT,0,,254218,2542.18,2200,hst_payment,BANK_DEBIT_798
789,2024-12-02,BANK_FEE,BANK_FEE,0,,800,8.00,6000,bank_fees,BANK_DEBIT_789
790,2024-12-02,REIMBURSEMENT,REIMBURSEMENT,0,,13150,131.50,2410,clear_due_to_shareholder,BANK_DEBIT_790
791,2024-12-02,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,90959,909.59,2000,clear_net_pay_payable,BANK_DEBIT_791
792,2024-12-02,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,44969,449.69,2000,clear_net_pay_payable,BANK_DEBIT_792
793,2024-12-02,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,27450,274.50,2000,clear_net_pay_payable,BANK_DEBIT_793
794,2024-12-02,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,45067,450.67,2000,clear_net_pay_payable,BANK_DEBIT_794
771,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,25812,258.12,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_771
772,2024-12-03,REIMBURSEMENT,REIMBURSEMENT,0,,13287,132.87,2400,clear_due_to_shareholder,BANK_DEBIT_772
773,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,1678,16.78,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_773
774,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,6288,62.88,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_774
775,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,36859,368.59,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_775
776,2024-12-03,REIMBURSEMENT,REIMBURSEMENT,0,,4968,49.68,2400,clear_due_to_shareholder,BANK_DEBIT_776
777,2024-12-03,REIMBURSEMENT,REIMBURSEMENT,0,,25474,254.74,2410,clear_due_to_shareholder,BANK_DEBIT_777
778,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,40000,400.00,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_778
779,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,3002,30.02,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_779
780,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,2466,24.66,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_780
781,2024-12-03,REIMBURSEMENT,REIMBURSEMENT,0,,17886,178.86,2410,clear_due_to_shareholder,BANK_DEBIT_781
782,2024-12-03,REIMBURSEMENT,REIMBURSEMENT,0,,11695,116.95,2400,clear_due_to_shareholder,BANK_DEBIT_782
783,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,21846,218.46,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_783
784,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,2476,24.76,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_784
785,2024-12-03,REIMBURSEMENT,REIMBURSEMENT,0,,34485,344.85,2410,clear_due_to_shareholder,BANK_DEBIT_785
786,2024-12-03,UNCLASSIFIED,UNCLASSIFIED,0,,6498,64.98,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_786
787,2024-12-03,REIMBURSEMENT,REIMBURSEMENT,0,,65205,652.05,2410,clear_due_to_shareholder,BANK_DEBIT_787
770,2024-12-04,DUCKS_REVENUE_RETURN,DUCKS_REVENUE_RETURN,0,,5000,50.00,4900,contra_revenue_ducks_ticket_remit,BANK_DEBIT_770
762,2024-12-05,RENT_REIMBURSEMENT,RENT_REIMBURSEMENT,0,,176000,1760.00,2400,clear_due_to_shareholder,BANK_DEBIT_762
748,2024-12-09,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,27984,279.84,2000,clear_net_pay_payable,BANK_DEBIT_748
749,2024-12-09,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,13372,133.72,2000,clear_net_pay_payable,BANK_DEBIT_749
750,2024-12-09,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,28248,282.48,2000,clear_net_pay_payable,BANK_DEBIT_750
751,2024-12-09,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,2925,29.25,2000,clear_net_pay_payable,BANK_DEBIT_751
