fy,vendor_key,wave_bill_id,source_row,invoice_date,vendor_raw,invoice_number,net_amount,tax_amount,account_code,amount,method,profile_id
FY2024,PHARMASAVE,85,86,2023-10-10,Pharmasave - Bill,,8.90,1.34,2210,1.34,TAX_ITC,
FY2024,PHARMASAVE,85,86,2023-10-10,Pharmasave - Bill,,8.90,1.34,5006,0.79,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,85,86,2023-10-10,Pharmasave - Bill,,8.90,1.34,5011,0.60,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,85,86,2023-10-10,Pharmasave - Bill,,8.90,1.34,5012,2.30,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,85,86,2023-10-10,Pharmasave - Bill,,8.90,1.34,5017,0.19,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,85,86,2023-10-10,Pharmasave - Bill,,8.90,1.34,5031,0.12,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,85,86,2023-10-10,Pharmasave - Bill,,8.90,1.34,5200,3.78,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,85,86,2023-10-10,Pharmasave - Bill,,8.90,1.34,9000,1.12,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,89,90,2023-10-14,Pharmasave - Bill,,61.62,0.92,2210,0.92,TAX_ITC,
FY2024,PHARMASAVE,89,90,2023-10-14,Pharmasave - Bill,,61.62,0.92,5006,5.46,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,89,90,2023-10-14,Pharmasave - Bill,,61.62,0.92,5011,4.18,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,89,90,2023-10-14,Pharmasave - Bill,,61.62,0.92,5012,15.91,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,89,90,2023-10-14,Pharmasave - Bill,,61.62,0.92,5017,1.29,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,89,90,2023-10-14,Pharmasave - Bill,,61.62,0.92,5031,0.82,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,89,90,2023-10-14,Pharmasave - Bill,,61.62,0.92,5200,26.20,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,89,90,2023-10-14,Pharmasave - Bill,,61.62,0.92,9000,7.76,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,90,91,2023-10-14,Pharmasave - Bill,,61.62,0.92,2210,0.92,TAX_ITC,
FY2024,PHARMASAVE,90,91,2023-10-14,Pharmasave - Bill,,61.62,0.92,5006,5.46,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,90,91,2023-10-14,Pharmasave - Bill,,61.62,0.92,5011,4.18,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,90,91,2023-10-14,Pharmasave - Bill,,61.62,0.92,5012,15.91,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,90,91,2023-10-14,Pharmasave - Bill,,61.62,0.92,5017,1.29,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,90,91,2023-10-14,Pharmasave - Bill,,61.62,0.92,5031,0.82,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,90,91,2023-10-14,Pharmasave - Bill,,61.62,0.92,5200,26.20,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,90,91,2023-10-14,Pharmasave - Bill,,61.62,0.92,9000,7.76,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,91,92,2023-10-15,Pharmasave - Bill,,45.34,2.93,2210,2.93,TAX_ITC,
FY2024,PHARMASAVE,91,92,2023-10-15,Pharmasave - Bill,,45.34,2.93,5006,4.02,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,91,92,2023-10-15,Pharmasave - Bill,,45.34,2.93,5011,3.08,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,91,92,2023-10-15,Pharmasave - Bill,,45.34,2.93,5012,11.70,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,91,92,2023-10-15,Pharmasave - Bill,,45.34,2.93,5017,0.95,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,91,92,2023-10-15,Pharmasave - Bill,,45.34,2.93,5031,0.60,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,91,92,2023-10-15,Pharmasave - Bill,,45.34,2.93,5200,19.28,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,91,92,2023-10-15,Pharmasave - Bill,,45.34,2.93,9000,5.71,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,95,96,2023-10-18,Pharmasave - Bill,,12.93,0.00,5006,1.14,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,95,96,2023-10-18,Pharmasave - Bill,,12.93,0.00,5011,0.88,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,95,96,2023-10-18,Pharmasave - Bill,,12.93,0.00,5012,3.34,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,95,96,2023-10-18,Pharmasave - Bill,,12.93,0.00,5017,0.27,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,95,96,2023-10-18,Pharmasave - Bill,,12.93,0.00,5031,0.17,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,95,96,2023-10-18,Pharmasave - Bill,,12.93,0.00,5200,5.50,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,95,96,2023-10-18,Pharmasave - Bill,,12.93,0.00,9000,1.63,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,97,98,2023-10-20,Pharmasave - Bill,,49.13,3.03,2210,3.03,TAX_ITC,
FY2024,PHARMASAVE,97,98,2023-10-20,Pharmasave - Bill,,49.13,3.03,5006,4.35,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,97,98,2023-10-20,Pharmasave - Bill,,49.13,3.03,5011,3.34,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,97,98,2023-10-20,Pharmasave - Bill,,49.13,3.03,5012,12.68,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,97,98,2023-10-20,Pharmasave - Bill,,49.13,3.03,5017,1.03,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,97,98,2023-10-20,Pharmasave - Bill,,49.13,3.03,5031,0.65,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,97,98,2023-10-20,Pharmasave - Bill,,49.13,3.03,5200,20.89,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,97,98,2023-10-20,Pharmasave - Bill,,49.13,3.03,9000,6.19,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,140,141,2023-12-05,Pharmasave - Bill,,31.37,4.71,2210,4.71,TAX_ITC,
FY2024,PHARMASAVE,140,141,2023-12-05,Pharmasave - Bill,,31.37,4.71,5006,2.78,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,140,141,2023-12-05,Pharmasave - Bill,,31.37,4.71,5011,2.13,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,140,141,2023-12-05,Pharmasave - Bill,,31.37,4.71,5012,8.10,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,140,141,2023-12-05,Pharmasave - Bill,,31.37,4.71,5017,0.66,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,140,141,2023-12-05,Pharmasave - Bill,,31.37,4.71,5031,0.41,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,140,141,2023-12-05,Pharmasave - Bill,,31.37,4.71,5200,13.34,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,140,141,2023-12-05,Pharmasave - Bill,,31.37,4.71,9000,3.95,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,157,158,2024-01-05,Pharmasave - Bill,,69.46,4.68,2210,4.68,TAX_ITC,
FY2024,PHARMASAVE,157,158,2024-01-05,Pharmasave - Bill,,69.46,4.68,5006,6.16,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,157,158,2024-01-05,Pharmasave - Bill,,69.46,4.68,5011,4.72,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,157,158,2024-01-05,Pharmasave - Bill,,69.46,4.68,5012,17.93,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,157,158,2024-01-05,Pharmasave - Bill,,69.46,4.68,5017,1.45,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,157,158,2024-01-05,Pharmasave - Bill,,69.46,4.68,5031,0.92,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,157,158,2024-01-05,Pharmasave - Bill,,69.46,4.68,5200,29.53,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,157,158,2024-01-05,Pharmasave - Bill,,69.46,4.68,9000,8.75,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,162,163,2024-01-06,Pharmasave - Bill,,38.42,0.00,5006,3.41,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,162,163,2024-01-06,Pharmasave - Bill,,38.42,0.00,5011,2.61,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,162,163,2024-01-06,Pharmasave - Bill,,38.42,0.00,5012,9.92,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,162,163,2024-01-06,Pharmasave - Bill,,38.42,0.00,5017,0.80,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,162,163,2024-01-06,Pharmasave - Bill,,38.42,0.00,5031,0.51,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,162,163,2024-01-06,Pharmasave - Bill,,38.42,0.00,5200,16.33,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,162,163,2024-01-06,Pharmasave - Bill,,38.42,0.00,9000,4.84,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,167,168,2024-01-14,Pharmasave - Bill,,7.38,0.00,5006,0.65,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,167,168,2024-01-14,Pharmasave - Bill,,7.38,0.00,5011,0.50,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,167,168,2024-01-14,Pharmasave - Bill,,7.38,0.00,5012,1.91,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,167,168,2024-01-14,Pharmasave - Bill,,7.38,0.00,5017,0.15,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,167,168,2024-01-14,Pharmasave - Bill,,7.38,0.00,5031,0.10,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,167,168,2024-01-14,Pharmasave - Bill,,7.38,0.00,5200,3.14,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,167,168,2024-01-14,Pharmasave - Bill,,7.38,0.00,9000,0.93,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,173,174,2024-01-20,Pharmasave - Bill,,47.38,7.11,2210,7.11,TAX_ITC,
FY2024,PHARMASAVE,173,174,2024-01-20,Pharmasave - Bill,,47.38,7.11,5006,4.20,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,173,174,2024-01-20,Pharmasave - Bill,,47.38,7.11,5011,3.22,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,173,174,2024-01-20,Pharmasave - Bill,,47.38,7.11,5012,12.23,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,173,174,2024-01-20,Pharmasave - Bill,,47.38,7.11,5017,0.99,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,173,174,2024-01-20,Pharmasave - Bill,,47.38,7.11,5031,0.63,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,173,174,2024-01-20,Pharmasave - Bill,,47.38,7.11,5200,20.14,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,173,174,2024-01-20,Pharmasave - Bill,,47.38,7.11,9000,5.97,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,174,175,2024-01-20,Pharmasave - Bill,,7.38,0.00,5006,0.65,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,174,175,2024-01-20,Pharmasave - Bill,,7.38,0.00,5011,0.50,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,174,175,2024-01-20,Pharmasave - Bill,,7.38,0.00,5012,1.91,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,174,175,2024-01-20,Pharmasave - Bill,,7.38,0.00,5017,0.15,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,174,175,2024-01-20,Pharmasave - Bill,,7.38,0.00,5031,0.10,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,174,175,2024-01-20,Pharmasave - Bill,,7.38,0.00,5200,3.14,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,174,175,2024-01-20,Pharmasave - Bill,,7.38,0.00,9000,0.93,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,175,176,2024-01-20,Pharmasave - Bill,,28.92,0.00,5006,2.56,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,175,176,2024-01-20,Pharmasave - Bill,,28.92,0.00,5011,1.96,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,175,176,2024-01-20,Pharmasave - Bill,,28.92,0.00,5012,7.47,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,175,176,2024-01-20,Pharmasave - Bill,,28.92,0.00,5017,0.61,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,175,176,2024-01-20,Pharmasave - Bill,,28.92,0.00,5031,0.38,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,175,176,2024-01-20,Pharmasave - Bill,,28.92,0.00,5200,12.30,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,175,176,2024-01-20,Pharmasave - Bill,,28.92,0.00,9000,3.64,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,180,181,2024-01-25,Pharmasave - Bill,,11.07,0.00,5006,0.98,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,180,181,2024-01-25,Pharmasave - Bill,,11.07,0.00,5011,0.75,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,180,181,2024-01-25,Pharmasave - Bill,,11.07,0.00,5012,2.86,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,180,181,2024-01-25,Pharmasave - Bill,,11.07,0.00,5017,0.23,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,180,181,2024-01-25,Pharmasave - Bill,,11.07,0.00,5031,0.15,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,180,181,2024-01-25,Pharmasave - Bill,,11.07,0.00,5200,4.71,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,180,181,2024-01-25,Pharmasave - Bill,,11.07,0.00,9000,1.39,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,181,182,2024-01-25,Pharmasave - Bill,,25.88,0.00,5006,2.30,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,181,182,2024-01-25,Pharmasave - Bill,,25.88,0.00,5011,1.76,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,181,182,2024-01-25,Pharmasave - Bill,,25.88,0.00,5012,6.68,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,181,182,2024-01-25,Pharmasave - Bill,,25.88,0.00,5017,0.54,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,181,182,2024-01-25,Pharmasave - Bill,,25.88,0.00,5031,0.34,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,181,182,2024-01-25,Pharmasave - Bill,,25.88,0.00,5200,11.00,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,181,182,2024-01-25,Pharmasave - Bill,,25.88,0.00,9000,3.26,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,192,193,2024-02-03,Pharmasave - Bill,,79.29,2.74,2210,2.74,TAX_ITC,
FY2024,PHARMASAVE,192,193,2024-02-03,Pharmasave - Bill,,79.29,2.74,5006,7.03,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,192,193,2024-02-03,Pharmasave - Bill,,79.29,2.74,5011,5.38,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,192,193,2024-02-03,Pharmasave - Bill,,79.29,2.74,5012,20.47,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,192,193,2024-02-03,Pharmasave - Bill,,79.29,2.74,5017,1.66,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,192,193,2024-02-03,Pharmasave - Bill,,79.29,2.74,5031,1.05,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,192,193,2024-02-03,Pharmasave - Bill,,79.29,2.74,5200,33.71,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,192,193,2024-02-03,Pharmasave - Bill,,79.29,2.74,9000,9.99,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,199,200,2024-02-10,Pharmasave - Bill,,40.24,1.16,2210,1.16,TAX_ITC,
FY2024,PHARMASAVE,199,200,2024-02-10,Pharmasave - Bill,,40.24,1.16,5006,3.57,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,199,200,2024-02-10,Pharmasave - Bill,,40.24,1.16,5011,2.73,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,199,200,2024-02-10,Pharmasave - Bill,,40.24,1.16,5012,10.39,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,199,200,2024-02-10,Pharmasave - Bill,,40.24,1.16,5017,0.84,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,199,200,2024-02-10,Pharmasave - Bill,,40.24,1.16,5031,0.53,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,199,200,2024-02-10,Pharmasave - Bill,,40.24,1.16,5200,17.11,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,199,200,2024-02-10,Pharmasave - Bill,,40.24,1.16,9000,5.07,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,202,203,2024-02-11,Pharmasave - Bill,,12.27,0.73,2210,0.73,TAX_ITC,
FY2024,PHARMASAVE,202,203,2024-02-11,Pharmasave - Bill,,12.27,0.73,5006,1.09,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,202,203,2024-02-11,Pharmasave - Bill,,12.27,0.73,5011,0.83,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,202,203,2024-02-11,Pharmasave - Bill,,12.27,0.73,5012,3.17,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,202,203,2024-02-11,Pharmasave - Bill,,12.27,0.73,5017,0.26,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,202,203,2024-02-11,Pharmasave - Bill,,12.27,0.73,5031,0.16,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,202,203,2024-02-11,Pharmasave - Bill,,12.27,0.73,5200,5.22,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,202,203,2024-02-11,Pharmasave - Bill,,12.27,0.73,9000,1.54,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,212,213,2024-02-16,Pharmasave - Bill,,23.70,0.00,5006,2.10,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,212,213,2024-02-16,Pharmasave - Bill,,23.70,0.00,5011,1.61,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,212,213,2024-02-16,Pharmasave - Bill,,23.70,0.00,5012,6.12,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,212,213,2024-02-16,Pharmasave - Bill,,23.70,0.00,5017,0.50,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,212,213,2024-02-16,Pharmasave - Bill,,23.70,0.00,5031,0.31,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,212,213,2024-02-16,Pharmasave - Bill,,23.70,0.00,5200,10.08,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,212,213,2024-02-16,Pharmasave - Bill,,23.70,0.00,9000,2.98,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,213,214,2024-02-17,Pharmasave - Bill,,153.33,13.30,2210,13.30,TAX_ITC,
FY2024,PHARMASAVE,213,214,2024-02-17,Pharmasave - Bill,,153.33,13.30,5006,13.59,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,213,214,2024-02-17,Pharmasave - Bill,,153.33,13.30,5011,10.41,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,213,214,2024-02-17,Pharmasave - Bill,,153.33,13.30,5012,39.58,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,213,214,2024-02-17,Pharmasave - Bill,,153.33,13.30,5017,3.21,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,213,214,2024-02-17,Pharmasave - Bill,,153.33,13.30,5031,2.03,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,213,214,2024-02-17,Pharmasave - Bill,,153.33,13.30,5200,65.19,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,213,214,2024-02-17,Pharmasave - Bill,,153.33,13.30,9000,19.32,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,215,216,2024-02-17,Pharmasave - Bill,,50.61,0.00,5006,4.49,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,215,216,2024-02-17,Pharmasave - Bill,,50.61,0.00,5011,3.44,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,215,216,2024-02-17,Pharmasave - Bill,,50.61,0.00,5012,13.06,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,215,216,2024-02-17,Pharmasave - Bill,,50.61,0.00,5017,1.06,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,215,216,2024-02-17,Pharmasave - Bill,,50.61,0.00,5031,0.67,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,215,216,2024-02-17,Pharmasave - Bill,,50.61,0.00,5200,21.52,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,215,216,2024-02-17,Pharmasave - Bill,,50.61,0.00,9000,6.37,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,219,220,2024-02-19,Pharmasave - Bill,,49.56,1.74,2210,1.74,TAX_ITC,
FY2024,PHARMASAVE,219,220,2024-02-19,Pharmasave - Bill,,49.56,1.74,5006,4.39,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,219,220,2024-02-19,Pharmasave - Bill,,49.56,1.74,5011,3.37,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,219,220,2024-02-19,Pharmasave - Bill,,49.56,1.74,5012,12.79,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,219,220,2024-02-19,Pharmasave - Bill,,49.56,1.74,5017,1.04,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,219,220,2024-02-19,Pharmasave - Bill,,49.56,1.74,5031,0.66,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,219,220,2024-02-19,Pharmasave - Bill,,49.56,1.74,5200,21.07,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,219,220,2024-02-19,Pharmasave - Bill,,49.56,1.74,9000,6.24,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,227,228,2024-02-24,Pharmasave - Bill,,44.31,3.65,2210,3.65,TAX_ITC,
FY2024,PHARMASAVE,227,228,2024-02-24,Pharmasave - Bill,,44.31,3.65,5006,3.93,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,227,228,2024-02-24,Pharmasave - Bill,,44.31,3.65,5011,3.01,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,227,228,2024-02-24,Pharmasave - Bill,,44.31,3.65,5012,11.44,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,227,228,2024-02-24,Pharmasave - Bill,,44.31,3.65,5017,0.93,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,227,228,2024-02-24,Pharmasave - Bill,,44.31,3.65,5031,0.58,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,227,228,2024-02-24,Pharmasave - Bill,,44.31,3.65,5200,18.84,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,227,228,2024-02-24,Pharmasave - Bill,,44.31,3.65,9000,5.58,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,234,235,2024-03-01,Pharmasave - Bill,,42.54,0.98,2210,0.98,TAX_ITC,
FY2024,PHARMASAVE,234,235,2024-03-01,Pharmasave - Bill,,42.54,0.98,5006,3.77,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,234,235,2024-03-01,Pharmasave - Bill,,42.54,0.98,5011,2.89,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,234,235,2024-03-01,Pharmasave - Bill,,42.54,0.98,5012,10.98,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,234,235,2024-03-01,Pharmasave - Bill,,42.54,0.98,5017,0.89,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,234,235,2024-03-01,Pharmasave - Bill,,42.54,0.98,5031,0.56,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,234,235,2024-03-01,Pharmasave - Bill,,42.54,0.98,5200,18.09,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,234,235,2024-03-01,Pharmasave - Bill,,42.54,0.98,9000,5.36,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,236,237,2024-03-02,Pharmasave - Bill,,12.07,0.00,5006,1.07,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,236,237,2024-03-02,Pharmasave - Bill,,12.07,0.00,5011,0.82,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,236,237,2024-03-02,Pharmasave - Bill,,12.07,0.00,5012,3.12,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,236,237,2024-03-02,Pharmasave - Bill,,12.07,0.00,5017,0.25,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,236,237,2024-03-02,Pharmasave - Bill,,12.07,0.00,5031,0.16,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,236,237,2024-03-02,Pharmasave - Bill,,12.07,0.00,5200,5.13,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,236,237,2024-03-02,Pharmasave - Bill,,12.07,0.00,9000,1.52,VENDOR_PROFILE_ESTIMATE,32
FY2024,PHARMASAVE,238,239,2024-03-04,Pharmasave - Bill,,18.52,2.78,2210,2.78,TAX_ITC,
